"playlistName","numFollowers","numSongs","avgPopularity","avgSongLen","maxSongLen","minSongLen"
37i9dQZF1DX7U1OVzZor41,60239,50,53.06,270155.26,346282.0,206053.0
37i9dQZF1DX5VzP7K2ibU9,104813,50,38.2,234342.72,435453.0,49213.0
37i9dQZF1DX2rBR3X9E86S,94675,70,34.24285714285714,211898.32857142857,410187.0,124920.0
37i9dQZF1DX7JVsTTEkyUT,70532,41,54.26829268292683,199507.26829268291,255600.0,147387.0
37i9dQZF1DZ06evO04TCIU,50984,38,56.39473684210526,259552.31578947368,377893.0,183173.0
37i9dQZF1DZ06evO275qeI,107877,50,53.2,248715.5,367400.0,79080.0
37i9dQZF1DXaXaMaIlvUgv,54387,43,46.02325581395349,259138.0,374960.0,151853.0
37i9dQZF1DX9w1Quh8lR7W,69337,60,51.03333333333333,202377.6,303213.0,99056.0
37i9dQZF1DWSQnYkwO4cgE,57756,51,45.78431372549019,274545.3725490196,474853.0,156867.0
37i9dQZF1DWYu5fbXhJU6H,87293,60,48.03333333333333,265692.6,408288.0,193000.0
37i9dQZF1DWVJGGFo6m1wK,87858,38,40.81578947368421,222105.57894736843,274267.0,184700.0
2Q2agrN1XDCA6BcyDhtauV,61117,77,59.81818181818182,212587.14285714287,367680.0,143804.0
37i9dQZF1DWTHpJ8RyVQ9w,53319,47,55.744680851063826,197926.68085106384,267802.0,164027.0
37i9dQZF1DX4IDaXtVjL83,107401,52,46.90384615384615,210319.09615384616,276613.0,112607.0
37i9dQZF1DX7C2BlYJgCS5,164688,54,51.77777777777778,229018.35185185185,342680.0,153763.0
37i9dQZF1DX5T2mzbF9W6j,48202,47,76.68085106382979,199679.31914893616,247976.0,154547.0
37i9dQZF1DX5T3e3zDZglO,73553,83,41.33734939759036,242944.85542168675,552067.0,159587.0
37i9dQZF1DX5L9gRaHajqj,97758,60,22.85,237172.95,366107.0,165667.0
37i9dQZF1DX2nwuHNKim4S,95237,35,54.97142857142857,220434.6,367229.0,175517.0
37i9dQZF1DX41oocMLVBD0,186723,30,49.43333333333333,162742.7,210773.0,123001.0
37i9dQZF1DX0cCSkae0vdd,77150,43,55.86046511627907,215145.9534883721,349584.0,157860.0
4530BW6qiR1puDTEFyP4xU,95089,278,24.133093525179856,236768.3633093525,370909.0,166818.0
37i9dQZF1DZ06evO3odnRi,15956,14,61.642857142857146,262065.64285714287,384811.0,206960.0
37i9dQZF1DX75bySfirAbH,70915,61,39.16393442622951,239301.95081967214,436028.0,165560.0
37i9dQZF1DZ06evO0upSim,35516,50,47.62,209848.56,295420.0,112667.0
37i9dQZF1DXcJXCN7IYSMG,19034,34,46.94117647058823,237233.17647058822,367200.0,58982.0
37i9dQZF1DWYTNedJ22GVG,19836,50,35.68,183767.6,278947.0,76600.0
37i9dQZF1DZ06evO2HkQXm,55769,37,52.62162162162162,236678.16216216216,305747.0,177417.0
37i9dQZF1DX5oKU1zTFGEH,64748,60,44.05,232685.23333333334,392278.0,142392.0
37i9dQZF1DZ06evO2vjEpW,14822,18,57.44444444444444,212078.33333333334,343485.0,152293.0
37i9dQZF1DWUXxc8Mc6MmJ,129340,50,27.84,201951.16,255933.0,150178.0
37i9dQZF1DWW46Vfs1oltB,223310,100,34.94,205513.22,271806.0,133200.0
37i9dQZF1DXbEF1ZlM800j,2520,31,21.516129032258064,169694.51612903227,335613.0,52213.0
37i9dQZF1DZ06evO2YcT04,50118,43,45.74418604651163,249425.37209302327,394787.0,186173.0
37i9dQZF1DX6pGi5vfd9k8,35331,60,33.86666666666667,246865.45,399800.0,181838.0
37i9dQZF1DWXaehqeJpkro,52998,51,53.705882352941174,213938.21568627452,279423.0,169567.0
1Jl4zMXcGWW9Qf5rzBQkns,428374,52,48.44230769230769,199450.17307692306,371811.0,141303.0
37i9dQZF1DZ06evO44TgnC,53489,42,56.92857142857143,217179.45238095237,359837.0,108413.0
37i9dQZF1DX561TxkFttR4,245132,88,27.386363636363637,217720.6590909091,538173.0,56598.0
5QuifO445dRv0JxNwNuNQJ,63165,83,65.40963855421687,217318.61445783134,322907.0,139180.0
37i9dQZF1DX5D6YEapiD05,92288,49,49.97959183673469,206655.55102040817,279227.0,128333.0
37i9dQZF1DZ06evO16XtP7,12243,50,42.82,267336.54,436173.0,83870.0
37i9dQZF1DX7ZXeE7FXyuv,74022,61,24.081967213114755,202449.39344262294,327851.0,127973.0
37i9dQZF1DX2jdUWwSgTho,31941,50,50.8,211456.34,263280.0,151011.0
37i9dQZF1DWWbiwkqhy6rB,15051,50,46.82,207591.58,472946.0,78187.0
3ptI7N629xlMJIXBXpwz04,26690,50,17.36,222113.74,308506.0,153667.0
37i9dQZF1DXcfluLFdyjAc,32895,62,32.5,193808.35483870967,296867.0,50907.0
37i9dQZF1DZ06evO3HgYWQ,26519,50,53.48,222359.26,838107.0,63250.0
1uqHylr7sadOZbQCVbkyjA,227749,38,49.76315789473684,230694.13157894736,364818.0,128547.0
37i9dQZF1DX1BGjOuHbaDS,21348,100,45.13,272237.26,545773.0,122067.0
37i9dQZF1DZ06evO0kCr6g,20827,50,43.5,292477.04,439733.0,179213.0
37i9dQZF1DX8eqay1FtdMm,128248,76,34.51315789473684,245294.48684210525,411713.0,169449.0
4xmq9569LMEf0b7Mjrm4xT,56071,70,37.1,220992.1,337183.0,150053.0
37i9dQZF1DX4g8Gs5nUhpp,26260,51,38.90196078431372,243088.21568627452,375989.0,145161.0
1u0bu4ezkj4QHDkfjXwKsW,16044,101,35.01980198019802,124589.73267326732,232638.0,48367.0
37i9dQZF1DZ06evO3XRXXy,18187,50,41.98,284061.66,456627.0,179573.0
37i9dQZF1DWTREX34Zufzd,12224,100,30.56,237195.89,477533.0,173760.0
37i9dQZF1DX3vcCtewyfc1,12132,95,47.82105263157895,200386.15789473685,281360.0,104056.0
37i9dQZF1DWVbb8LK4P3Mg,8489,51,25.745098039215687,221781.07843137256,324964.0,144009.0
37i9dQZF1DZ06evO1lW5tI,11271,20,52.85,234881.35,396554.0,159013.0
37i9dQZF1DX6ThddIjWuGT,922552,60,58.93333333333333,239215.85,352160.0,163333.0
37i9dQZF1DX8WMG8VPSOJC,836755,54,52.148148148148145,201152.87037037036,254293.0,157080.0
37i9dQZF1DX4Umko6nOmN7,259187,90,58.68888888888889,218778.57777777777,358360.0,144720.0
37i9dQZF1DWY373eEGlSj4,106933,50,57.58,243001.66,430000.0,146176.0
37i9dQZF1DX3lLaEfLYpj3,1312,12,32.166666666666664,239402.25,351160.0,120760.0
37i9dQZF1DX5IDN3DCaTnF,29548,47,41.4468085106383,265151.6382978723,425440.0,138968.0
37i9dQZF1DXc3KygMa1OE7,400189,50,60.38,257096.28,418000.0,202173.0
37i9dQZF1DXdJwL20ZYRQw,976731,64,57.984375,212785.96875,324040.0,151120.0
37i9dQZF1DXde9tuMHuIsj,1311587,60,60.03333333333333,250033.66666666666,569260.0,163866.0
37i9dQZF1DX6GJVEkXUD2r,1137088,50,62.66,222982.98,395067.0,157333.0
37i9dQZF1DWYzCZRh8Gdsh,194817,17,70.58823529411765,217186.88235294117,258639.0,151275.0
37i9dQZF1DWWGFQLoP9qlv,1111136,100,43.95,237226.18,551853.0,136173.0
37i9dQZF1DX1QnNyJOBQBv,1604720,50,62.04,207308.12,260701.0,163294.0
37i9dQZF1DWXYWuNDAdJsw,174271,50,68.14,225567.94,417920.0,158005.0
37i9dQZF1DWZfQQ5UXqF0s,543332,50,49.5,245712.52,310813.0,187667.0
37i9dQZF1DX5EkyRFIV92g,660257,39,65.87179487179488,255598.76923076922,496173.0,161671.0
37i9dQZF1DWZoF06RIo9el,1161360,50,65.04,205170.56,254220.0,163636.0
37i9dQZF1DWY24WaVcCqqH,551465,59,42.66101694915254,206921.22033898305,266920.0,29520.0
37i9dQZF1DX1xlmTNXq2Qg,390090,40,33.975,218094.525,346797.0,78272.0
37i9dQZF1DWXML2LendtLJ,181993,49,60.91836734693877,225088.9387755102,335947.0,144720.0
37i9dQZF1DX1Ew8a92fTdm,80912,43,49.348837209302324,151620.72093023255,262153.0,52724.0
37i9dQZF1DX2pFh4sRdmEB,93403,50,54.94,178981.98,300858.0,97240.0
37i9dQZF1DWU0ScTcjJBdj,3514924,85,52.95294117647059,244652.75294117647,354842.0,129464.0
37i9dQZF1DZ06evO1kxsTC,141437,38,63.1578947368421,204615.23684210525,311016.0,102019.0
4QuJ2DbcTe7R8lzqfNXz7v,408254,82,64.2439024390244,223557.24390243902,305747.0,164373.0
37i9dQZF1DX8idxeA9K8sJ,570315,50,42.94,227188.0,408440.0,109600.0
37i9dQZF1DX5AVYhCeISA6,329480,50,60.24,207617.92,333116.0,157714.0
37i9dQZF1DX8685vIIepKh,276812,50,66.3,199331.04,276000.0,126720.0
37i9dQZF1DWWRCy04VWjs5,241138,54,55.407407407407405,200824.42592592593,325517.0,148692.0
37i9dQZF1DX6a5YzZWJZO3,105880,40,53.35,254277.45,486945.0,148027.0
37i9dQZF1DXb7MJRXLczzR,140729,50,38.3,246088.74,305000.0,147027.0
37i9dQZF1DWZU4CGLgiKls,473199,60,62.71666666666667,213686.15,323077.0,144493.0
37i9dQZF1DXd0Y4aXXQXWv,244536,50,42.64,251084.12,396493.0,159853.0
37i9dQZF1DWXmQEAjlxGhi,99518,50,63.94,209030.48,417920.0,135023.0
37i9dQZF1DX1hVRardJ30X,314912,50,37.0,223154.88,422611.0,127040.0
37i9dQZF1DX1CvQj0vxP1Y,14226,50,78.72,225931.7,417920.0,155676.0
1sWZe1CRbscVwk1x8Dfb6p,187019,40,69.25,201903.4,279240.0,150027.0
37i9dQZF1DX9xImy3px1J2,171944,50,57.78,209584.22,417920.0,137661.0
37i9dQZF1DXayHtpSclooC,242316,31,50.516129032258064,209278.25806451612,281893.0,155800.0
37i9dQZF1DXbuw9ZO9Mfq5,3496,19,38.8421052631579,260570.47368421053,427067.0,145560.0
37i9dQZF1DX2iUp2zRnhtp,186304,100,65.53,194797.54,260773.0,146359.0
37i9dQZF1DXcEJw9C2rUbi,136756,50,42.62,213505.64,286452.0,155867.0
37i9dQZF1DWUMDyKd0qQIL,191144,50,59.62,203287.7,278893.0,149009.0
37i9dQZF1DX39mId53VASc,371700,50,69.72,199948.46,248710.0,154547.0
59nmPZQAE0dX44OF6DXDcE,474445,48,46.9375,259035.125,597600.0,144347.0
37i9dQZF1DZ06evO1XumoU,84677,50,49.98,221956.48,369000.0,142133.0
37i9dQZF1DWVpFvorxSZ6K,194579,50,43.54,276366.62,461907.0,153493.0
37i9dQZF1DWZkMGGysxknj,633526,99,48.878787878787875,214471.1313131313,422910.0,123173.0
37i9dQZF1DZ06evO4gwxOs,53465,21,69.80952380952381,180492.33333333334,262544.0,135419.0
37i9dQZF1DZ06evO2jEIQ8,30405,43,51.18604651162791,232764.6976744186,329013.0,181800.0
37i9dQZF1DX1S89tRXh2OS,177564,80,59.7125,239923.65,457133.0,138053.0
37i9dQZF1DX2L4IqKzrROy,118522,55,46.41818181818182,235748.69090909092,346023.0,179200.0
37i9dQZF1DX8KUmmjlkOod,142016,50,45.48,235977.7,430960.0,155893.0
37i9dQZF1DWVddT65uZJsw,94612,60,48.666666666666664,213227.45,278613.0,171867.0
37i9dQZF1DWXeoovFagzVX,10537,30,45.2,190154.1,243699.0,124720.0
37i9dQZF1DXdaHYq6MYM91,54558,35,46.82857142857143,232482.08571428573,280800.0,147427.0
37i9dQZF1DX8womvTyUjrN,175186,44,56.5,212112.61363636365,323883.0,144205.0
37i9dQZF1DWTLxOkM7PwUb,13233,70,51.92857142857143,221550.4714285714,417920.0,115200.0
51DueOAPC9uDKYNMJBfmU9,186942,37,51.67567567567568,233044.0,371533.0,161040.0
37i9dQZF1DXcb7YJnr6Ck4,67685,65,46.56923076923077,219300.72307692308,309240.0,165493.0
37i9dQZF1DX62Nfha2yFhL,510502,49,45.204081632653065,227269.08163265305,333907.0,152532.0
37i9dQZF1DX07RJCJCOYpi,1926526,50,43.72,243746.66,585526.0,135000.0
37i9dQZF1DZ06evO1jLCo0,37474,44,64.4090909090909,221268.27272727274,339520.0,136032.0
37i9dQZF1DWTDnCxoyoneS,130854,37,41.78378378378378,200457.27027027027,332383.0,129213.0
37i9dQZF1DX41OUjeNL9Uu,46872,50,44.62,263378.12,376800.0,136438.0
37i9dQZF1DX0AgrgHFR9aa,73100,55,42.89090909090909,218892.54545454544,361067.0,150213.0
37i9dQZF1DX7ZnkueJ7u5w,115072,50,45.38,260588.78,443480.0,123960.0
37i9dQZF1DX4JAvHpjipBk,2992749,97,47.103092783505154,201518.6701030928,285053.0,102162.0
37i9dQZF1DXcfZ6moR6J0G,547700,65,58.707692307692305,233054.21538461538,315440.0,147840.0
37i9dQZF1DWTG97QsiXgEX,266826,50,55.3,271051.04,414960.0,184200.0
0NnnXJtgjnzkpdT9BNRlY3,475187,65,45.41538461538462,240536.93846153846,460227.0,145347.0
1s4Fknc7Ew6qoy6hhJ43Fz,19778,54,28.61111111111111,176955.24074074073,336119.0,101486.0
44rrWDJeyqOx4SVvUI3kZU,137238,105,48.523809523809526,209109.98095238095,364832.0,139181.0
4C7la5DHqabGdAaJ3615I5,100871,148,50.63513513513514,173883.66216216216,257325.0,123061.0
37i9dQZF1DWZ08W4ZQ3Rkv,46092,150,50.85333333333333,206786.95333333334,278893.0,148460.0
2GJR11VlkxRpLjtxs4ymCP,154796,27,45.18518518518518,232025.62962962964,444133.0,138707.0
37i9dQZF1DX0uoEAqXbQvZ,106974,62,45.87096774193548,229941.0,430133.0,112493.0
37i9dQZF1DX9XOmykRK2jo,141805,53,44.471698113207545,253696.5849056604,349777.0,151000.0
37i9dQZF1DX0xLQsW8b5Zx,296859,60,32.96666666666667,162394.65,264453.0,110653.0
37i9dQZF1DX7yaHo2ma6lZ,79132,63,30.38095238095238,212984.15873015873,303386.0,149150.0
1All5I9pyXjJ2ArZt4zuCX,104599,31,63.58064516129032,238736.1935483871,331480.0,181867.0
37i9dQZF1DZ06evO08w0LV,14886,18,57.611111111111114,161682.61111111112,230667.0,91587.0
37i9dQZF1DWXmxXDRgAKVq,108091,31,57.16129032258065,214571.61290322582,303000.0,119147.0
37i9dQZF1DXe8E8oqpmTDI,93120,30,31.566666666666666,181450.7,241861.0,103507.0
37i9dQZF1DZ06evO0dbQbT,9945,13,73.38461538461539,214025.07692307694,252000.0,176133.0
37i9dQZF1DWWGlTStsnvnj,57898,68,46.6764705882353,243281.0588235294,361751.0,183182.0
4jVvhTA6Xf56C1uBR48HVF,543361,99,74.23232323232324,202174.85858585857,354320.0,127947.0
1czn1ZUJRreXrOb8V1MXCT,16477,50,82.18,217042.72,417920.0,129040.0
37i9dQZF1DWSsIr3Vjy37l,2561,50,78.1,210840.98,297485.0,119133.0
37i9dQZF1DX4jSp9PHDkEC,295973,50,42.5,250617.8,448307.0,147249.0
37i9dQZF1DXcCnTAt8CfNe,240869,20,45.2,275436.1,1041520.0,111253.0
37i9dQZF1DX3xEuUe7dFk3,74554,46,42.43478260869565,195297.63043478262,267795.0,133384.0
37i9dQZF1DWSHmk3XQE8OT,41368,58,9.689655172413794,235471.3620689655,389947.0,120130.0
37i9dQZF1DWW5pERGrNVob,41421,56,42.75,203645.5892857143,264609.0,43588.0
37i9dQZF1DX6BsbcWKm1XO,5811,70,42.457142857142856,231481.74285714285,371973.0,160000.0
37i9dQZF1DZ06evO4s0KkM,28554,50,41.72,190884.18,334227.0,93373.0
37i9dQZF1DX3BqHI5fuXWV,101614,105,15.133333333333333,400311.4380952381,1642493.0,102560.0
37i9dQZF1DWYmgqK1iAdKl,234681,40,50.525,226731.75,276253.0,180000.0
6kVFIQBhLT4003iw2WWEv1,13738,100,49.79,209827.8,293960.0,153347.0
37i9dQZF1DZ06evO3Uxsek,29444,22,52.04545454545455,223393.77272727274,331324.0,154667.0
37i9dQZF1DZ06evO3zuWdi,80227,18,54.0,207342.5,287027.0,162653.0
37i9dQZF1DWVCpC5RyKiLg,21452,61,54.032786885245905,181607.54098360657,313574.0,136176.0
5nbKRtY0xswdrSSItDhSir,33985,64,38.6875,207479.6875,330636.0,147307.0
5VYgl1wKYoh6mdDgbGcPlH,15208,254,37.64173228346457,174242.21653543308,444356.0,51000.0
37i9dQZF1DZ06evO38CgMM,16995,50,45.6,257184.6,710107.0,173840.0
37i9dQZF1DXahjk49z40fT,25514,50,49.46,257262.22,362320.0,186027.0
37i9dQZF1DXcgmVJjKqZp3,55806,36,44.80555555555556,222001.91666666666,369400.0,122760.0
6XQjcT2LgLs4sPmitBm3RI,65413,93,53.913978494623656,229851.02150537635,350120.0,78200.0
37i9dQZF1DX5wgKYQVRARv,146889,136,27.779411764705884,350487.8161764706,1478330.0,173080.0
37i9dQZF1DX0dUkfNfwXB2,21677,30,48.8,267175.06666666665,729680.0,149587.0
37i9dQZF1DZ06evO29Enlw,5621,50,39.22,287898.18,353320.0,214073.0
37i9dQZF1DX52CYBAuMZxX,18373,41,30.317073170731707,210592.9024390244,276664.0,156787.0
2xhceuxK7ERTQnBCfIEt1y,32327,239,19.292887029288703,241963.3430962343,450307.0,121840.0
37i9dQZF1DX0z6CeZuw5dA,34257,50,26.68,299473.76,833240.0,67293.0
13thjkLTYZmZvjdz4u6kxh,563900,336,38.8125,214643.6755952381,608107.0,111480.0
0OtdLZ5JVyqB4Zp8aylECe,96796,105,64.70476190476191,204557.14285714287,324189.0,93840.0
37i9dQZF1DX6u8WqH658VS,388794,77,39.20779220779221,225383.06493506493,393733.0,83293.0
37i9dQZF1DZ06evO2xeauQ,3930,50,41.16,290222.92,680920.0,229827.0
37i9dQZF1DZ06evO1BjbKA,4487,50,40.88,212544.38,1330157.0,68560.0
37i9dQZF1DZ06evO2YYssE,20675,50,34.72,261784.1,883400.0,118227.0
37i9dQZF1DX2BD9VDcodfb,24249,38,48.94736842105263,221256.63157894736,448453.0,172500.0
37i9dQZF1DXbcPC6Vvqudd,433423,98,60.642857142857146,221096.02040816325,1787761.0,66860.0
37i9dQZF1DXdvS2NyOOTU3,79612,67,46.417910447761194,203262.5223880597,301707.0,116547.0
37i9dQZF1DX3Gj7nguS95W,222916,50,56.76,234525.84,450800.0,138707.0
37i9dQZF1DX8hNBsFKBtPu,67586,73,60.49315068493151,194199.23287671234,260773.0,133534.0
37i9dQZF1DX44dZ4p5QLf4,153807,50,32.08,247005.96,417214.0,158845.0
37i9dQZF1DX2RxBh64BHjQ,1974137,100,67.36,180779.38,283993.0,94246.0
37i9dQZF1DWTWoEMrRMHZ8,181290,50,35.22,200882.88,275575.0,65481.0
37i9dQZF1DWT79lBJfgXaq,36587,50,40.76,300902.14,450800.0,184507.0
37i9dQZF1DX7aUUBCKwo4Y,221741,50,68.06,204755.96,298400.0,160991.0
37i9dQZF1DXcdgOcuyZbSA,277944,52,50.34615384615385,241463.6923076923,378893.0,179405.0
0NCspsyf0OS4BsPgGhkQXM,2001328,98,45.03061224489796,203105.35714285713,360862.0,132320.0
37i9dQZF1DXbLsFIeybF20,87672,44,25.931818181818183,258439.5909090909,467480.0,138753.0
37i9dQZF1DX6PYajiT4pAf,132430,60,49.93333333333333,211075.88333333333,347556.0,102162.0
37i9dQZF1DX74DnfGTwugU,539525,51,33.88235294117647,315231.60784313723,749773.0,87000.0
37i9dQZF1DXdc6Ams1C6tL,663257,30,64.93333333333334,220508.13333333333,340707.0,173800.0
37i9dQZF1DXdbXrPNafg9d,875971,101,42.16831683168317,226513.21782178216,542920.0,121729.0
1DTzz7Nh2rJBnyFbjsH1Mh,89170,355,46.80845070422535,289998.0507042254,1412451.0,125093.0
37i9dQZF1DX19xRtMyA5LM,441234,70,59.25714285714286,171984.42857142858,240785.0,115765.0
37i9dQZF1DXb5BKLTO7ULa,177756,73,44.28767123287671,209158.32876712328,421373.0,79388.0
37i9dQZF1DX5DfG8gQdC3F,234588,72,41.31944444444444,204662.29166666666,302000.0,108294.0
37i9dQZF1DX7bgKEb1LOV6,202264,52,42.80769230769231,206393.53846153847,298360.0,117326.0
37i9dQZF1DX742okrrpwah,221598,70,45.82857142857143,196116.04285714286,272412.0,102162.0
37i9dQZF1DZ06evO4s8aEE,34446,43,64.53488372093024,187772.18604651163,272903.0,117995.0
37i9dQZF1DXauVgHmWJK2S,22514,35,57.57142857142857,193723.3142857143,357973.0,153680.0
37i9dQZF1DWSh3xpImHvEi,44881,41,52.707317073170735,216148.43902439025,442383.0,145187.0
37i9dQZF1DZ06evO4dpvkA,117614,32,58.46875,234201.28125,357067.0,153000.0
37i9dQZF1DWUzFXarNiofw,610034,50,52.54,198144.96,252867.0,117692.0
37i9dQZF1DWUKPeBypcpcP,667888,24,53.708333333333336,214017.66666666666,264154.0,92215.0
37i9dQZF1DWVlLVXKTOAYa,689697,50,69.78,198536.96,267153.0,151288.0
37i9dQZF1DXbXSuQFt34HO,47717,37,49.13513513513514,217583.13513513515,389547.0,145267.0
37i9dQZF1DWTMlvEhEJDRB,326262,50,44.12,223204.36,339873.0,154947.0
37i9dQZF1DWXJfnUiYjUKT,132418,77,46.15584415584416,200286.96103896105,600177.0,102162.0
37i9dQZF1DX6Adf5JEwIPs,225071,50,37.36,195350.88,423919.0,114580.0
5lH9NjOeJvctAO92ZrKQNB,147329,40,80.5,202591.1,238173.0,153527.0
7sZbq8QGyMnhKPcLJvCUFD,592704,63,46.523809523809526,202265.2857142857,318750.0,143448.0
6OpU0Xfcs4KrgWTlTyPCDe,177254,90,51.21111111111111,177307.96666666667,279014.0,115728.0
3gg8hQn2x75qya0IeDhaxF,115728,21,36.38095238095238,222903.52380952382,325507.0,136093.0
37i9dQZF1DXbz6EujveTYV,95071,49,38.16326530612245,268580.0612244898,524439.0,178373.0
37i9dQZF1DX8vwRmUsEIMT,334131,50,51.78,206506.44,334693.0,155481.0
37i9dQZF1DXaljDe6fISR1,78607,50,37.9,337318.52,574173.0,150439.0
3Asq8TzkSbQXxNiZ2baNs8,68394,100,47.41,190058.21,329933.0,112941.0
6CdV7dNhlvaV2Pb8R2L2cP,8082,17,48.294117647058826,220043.11764705883,379032.0,39120.0
37i9dQZF1DX0QqahDuqmRY,42798,50,36.52,196511.24,293827.0,81533.0
0lhkJB1GDlZaDgAh7T2SKh,31465,171,58.71345029239766,230468.73684210525,430347.0,68720.0
37i9dQZF1DWXi7h4mmmkzD,374220,51,43.88235294117647,205438.568627451,335267.0,157080.0
6iCnwQjE6yGheDZUpYfcFa,61412,102,46.28431372549019,232166.92156862744,442093.0,62547.0
10khQRSv8j3nIpB5tSJ04M,11280,142,42.41549295774648,199594.57746478874,605587.0,82840.0
37i9dQZF1DX6gxv03bDurd,27386,50,50.48,243883.34,391600.0,121227.0
37i9dQZF1DX6aO7tUHFZKT,32284,33,52.93939393939394,220687.45454545456,283613.0,145693.0
37i9dQZF1DX6hBxH3tr4Nx,43051,69,27.985507246376812,168441.5652173913,274453.0,69133.0
37i9dQZF1DWXaRIedRPCEO,179246,54,21.203703703703702,230375.11111111112,338920.0,100440.0
37i9dQZF1DX32oVqaQE8BM,597681,93,44.526881720430104,234340.40860215054,384383.0,132618.0
37i9dQZF1DXc8Pz8HXXYhT,1525619,53,69.75471698113208,226087.18867924527,417920.0,163880.0
37i9dQZF1DWVfS4Cdd3PNf,151285,100,15.88,323619.29,797000.0,126160.0
37i9dQZF1DX2LTcinqsO68,1137137,73,45.397260273972606,275159.8630136986,516293.0,102080.0
1RkHC82GtUBNuwIA9Z5waU,171312,104,51.27884615384615,151307.46153846153,250536.0,99073.0
37i9dQZF1DXczv2AUQyN8A,71387,30,54.166666666666664,246309.1,296227.0,204067.0
37i9dQZF1DX7F6B5noG69s,478561,42,70.4047619047619,234892.80952380953,330987.0,145947.0
37i9dQZF1DWXqpDKK4ed9O,1243379,50,48.68,270234.08,555133.0,193893.0
37i9dQZF1DWXupFIUw7TOC,370698,50,22.3,304082.7,560000.0,127613.0
37i9dQZF1DX7Jerj8LqApV,998213,50,52.86,260802.26,397835.0,168493.0
37i9dQZF1DWXfi2vTRVTna,192417,30,51.333333333333336,293960.6,419520.0,203240.0
37i9dQZF1DWYYCgYKqwTrX,6748,36,25.694444444444443,263105.05555555556,622853.0,100267.0
37i9dQZF1DWXoHqNlfcLJb,302637,50,48.46,218120.68,297630.0,163960.0
37i9dQZF1DX7H1BP5vXFoO,87910,37,52.945945945945944,219541.94594594595,343800.0,63972.0
37i9dQZF1DX2pprEpa9URZ,198076,70,36.114285714285714,439790.3,598475.0,239417.0
2PjVPkj4a9kBvQIXaZ6UUt,142534,70,17.914285714285715,254357.8142857143,438133.0,82173.0
0GsvYNj45QjR245EWqgfDs,474550,53,53.58490566037736,215126.45283018867,340800.0,99213.0
5qYe02uakUDOMzg3tMorFA,59756,128,43.0546875,202093.96875,341440.0,54760.0
37i9dQZF1DWT4GbvSrNWS6,118257,40,48.475,251750.8,347120.0,183760.0
37i9dQZF1DWT2mzt6RccXp,40574,40,49.475,275080.05,526373.0,132440.0
2nJsRFJkr7BegSfKpG2d7O,488819,133,48.338345864661655,252567.8045112782,350560.0,136093.0
48JGTYsigQdHKgNEDvlIvX,111942,40,46.375,177301.025,228520.0,82853.0
37i9dQZF1DWZKNkQDWII13,119667,60,44.43333333333333,246333.95,348739.0,140852.0
1TNg7JCxifAjwrnQARimex,146535,329,33.34346504559271,237282.72340425532,655213.0,110867.0
37i9dQZF1DXbZBKpgxsyXU,174443,34,47.55882352941177,232680.38235294117,380802.0,148460.0
37i9dQZF1DXcBYbEcqQdJk,51743,205,56.204878048780486,190714.21463414634,526387.0,99073.0
37i9dQZF1DXbuvqGDV5qgQ,139959,60,43.28333333333333,248508.45,365932.0,165068.0
37i9dQZF1DZ06evO4keHBe,61000,50,45.66,246121.88,511053.0,161773.0
5Whb5YPTBJeHRoD69BU0ds,52642,113,38.47787610619469,223960.70796460178,307000.0,153900.0
37i9dQZF1DXabJG3i5q2yk,76159,59,50.186440677966104,188600.49152542374,272307.0,106000.0
1B9BPUMWDtl4ASyG4f693s,126246,32,68.46875,216216.28125,281827.0,147747.0
4qRMe63vHyhdULCiueykD9,17073,26,48.69230769230769,199967.73076923078,283404.0,115347.0
13lKunTiH4DNBGFOS7HazL,25766,148,38.722972972972975,252475.8108108108,404067.0,159867.0
3bkHZLOB8D4zawAN1zME60,114067,65,34.15384615384615,241232.4923076923,643023.0,24053.0
3Iy6IrE5A54fi8Ngnsrk8Z,76991,273,44.65934065934066,209939.98168498167,384013.0,109707.0
37i9dQZF1DX8N5WI3frRng,10947,21,15.904761904761905,295819.71428571426,559200.0,128707.0
7Ceoy51Sq3rYXlr8KFSJkj,89050,59,51.610169491525426,196010.91525423728,324000.0,123061.0
4nBowDtoO18O9TGDBKSkYE,18659,354,21.923728813559322,247811.20056497175,546505.0,135158.0
37i9dQZF1DZ06evO48wKu4,43137,50,45.72,295766.9,443240.0,180200.0
37i9dQZF1DWSDCcNkUu5tr,87464,100,48.96,217068.93,314663.0,132414.0
37i9dQZF1DX112FFcHmwq7,23610,37,52.86486486486486,199186.94594594595,234520.0,166573.0
37i9dQZF1DWXjlWxUbm84A,31168,30,59.36666666666667,263624.6,390113.0,165068.0
2UvKcMkEbvicPLpus1dyKc,80295,16,55.125,364661.5625,677960.0,216173.0
37i9dQZF1DWZMthVIHWet5,54080,64,30.78125,215021.984375,510373.0,131733.0
37i9dQZF1DZ06evO1viQDm,37351,22,52.45454545454545,198655.95454545456,257948.0,81037.0
5WKKEuD6wR4bVGuUf9044w,33151,167,32.69461077844311,235999.23353293413,516023.0,136615.0
37i9dQZF1DZ06evO00faq4,32300,42,46.23809523809524,226466.33333333334,270373.0,167187.0
5ZgnTlYPLATJiTg9yTgppb,1086559,33,59.06060606060606,190897.33333333334,267040.0,136615.0
